,state,year,month,indicator,overdose_deaths,state_name,Date_Month_Year
48560,VT,2020,3,Number of Drug Overdose Deaths,114,Vermont,3 2020
48571,VT,2020,5,Number of Drug Overdose Deaths,136,Vermont,5 2020
48582,VT,2020,11,Number of Drug Overdose Deaths,177,Vermont,11 2020
48593,VT,2020,10,Number of Drug Overdose Deaths,166,Vermont,10 2020
48611,VT,2020,9,Number of Drug Overdose Deaths,154,Vermont,9 2020
48623,VT,2021,4,Number of Drug Overdose Deaths,209,Vermont,4 2021
48632,VT,2021,8,Number of Drug Overdose Deaths,233,Vermont,8 2021
48641,VT,2021,12,Number of Drug Overdose Deaths,251,Vermont,12 2021
48655,VT,2021,2,Number of Drug Overdose Deaths,194,Vermont,2 2021
48666,VT,2021,1,Number of Drug Overdose Deaths,191,Vermont,1 2021
48683,VT,2021,7,Number of Drug Overdose Deaths,231,Vermont,7 2021
48694,VT,2021,6,Number of Drug Overdose Deaths,219,Vermont,6 2021
48703,VT,2021,3,Number of Drug Overdose Deaths,211,Vermont,3 2021
48718,VT,2021,5,Number of Drug Overdose Deaths,210,Vermont,5 2021
48728,VT,2021,11,Number of Drug Overdose Deaths,255,Vermont,11 2021
48742,VT,2021,10,Number of Drug Overdose Deaths,248,Vermont,10 2021
48753,VT,2021,9,Number of Drug Overdose Deaths,246,Vermont,9 2021
48761,VT,2022,4,Number of Drug Overdose Deaths,255,Vermont,4 2022
48775,VT,2022,8,Number of Drug Overdose Deaths,270,Vermont,8 2022
48784,VT,2022,2,Number of Drug Overdose Deaths,261,Vermont,2 2022
48798,VT,2022,1,Number of Drug Overdose Deaths,257,Vermont,1 2022
48809,VT,2022,7,Number of Drug Overdose Deaths,266,Vermont,7 2022
48827,VT,2022,6,Number of Drug Overdose Deaths,258,Vermont,6 2022
48835,VT,2022,3,Number of Drug Overdose Deaths,251,Vermont,3 2022
48851,VT,2022,5,Number of Drug Overdose Deaths,260,Vermont,5 2022
48857,WA,2015,4,Number of Drug Overdose Deaths,"1,017",Washington,4 2015
48874,WA,2015,8,Number of Drug Overdose Deaths,"1,066",Washington,8 2015
48877,WA,2015,12,Number of Drug Overdose Deaths,"1,109",Washington,12 2015
48898,WA,2015,2,Number of Drug Overdose Deaths,"1,000",Washington,2 2015
48911,WA,2015,1,Number of Drug Overdose Deaths,996,Washington,1 2015
48923,WA,2015,7,Number of Drug Overdose Deaths,"1,068",Washington,7 2015
48931,WA,2015,6,Number of Drug Overdose Deaths,"1,050",Washington,6 2015
48941,WA,2015,3,Number of Drug Overdose Deaths,"1,018",Washington,3 2015
48957,WA,2015,5,Number of Drug Overdose Deaths,"1,020",Washington,5 2015
48963,WA,2015,11,Number of Drug Overdose Deaths,"1,110",Washington,11 2015
48981,WA,2015,10,Number of Drug Overdose Deaths,"1,099",Washington,10 2015
48984,WA,2015,9,Number of Drug Overdose Deaths,"1,090",Washington,9 2015
49003,WA,2016,4,Number of Drug Overdose Deaths,"1,165",Washington,4 2016
49018,WA,2016,8,Number of Drug Overdose Deaths,"1,183",Washington,8 2016
49023,WA,2016,12,Number of Drug Overdose Deaths,"1,117",Washington,12 2016
49039,WA,2016,2,Number of Drug Overdose Deaths,"1,139",Washington,2 2016
49054,WA,2016,1,Number of Drug Overdose Deaths,"1,134",Washington,1 2016
49063,WA,2016,7,Number of Drug Overdose Deaths,"1,177",Washington,7 2016
49078,WA,2016,6,Number of Drug Overdose Deaths,"1,162",Washington,6 2016
49089,WA,2016,3,Number of Drug Overdose Deaths,"1,137",Washington,3 2016
49100,WA,2016,5,Number of Drug Overdose Deaths,"1,163",Washington,5 2016
49111,WA,2016,11,Number of Drug Overdose Deaths,"1,127",Washington,11 2016
49125,WA,2016,10,Number of Drug Overdose Deaths,"1,155",Washington,10 2016
49137,WA,2016,9,Number of Drug Overdose Deaths,"1,171",Washington,9 2016
49150,WA,2017,4,Number of Drug Overdose Deaths,"1,097",Washington,4 2017
49163,WA,2017,8,Number of Drug Overdose Deaths,"1,065",Washington,8 2017
49175,WA,2017,12,Number of Drug Overdose Deaths,"1,168",Washington,12 2017
49185,WA,2017,2,Number of Drug Overdose Deaths,"1,108",Washington,2 2017
49199,WA,2017,1,Number of Drug Overdose Deaths,"1,105",Washington,1 2017
49210,WA,2017,7,Number of Drug Overdose Deaths,"1,060",Washington,7 2017
49217,WA,2017,6,Number of Drug Overdose Deaths,"1,068",Washington,6 2017
49233,WA,2017,3,Number of Drug Overdose Deaths,"1,120",Washington,3 2017
49246,WA,2017,5,Number of Drug Overdose Deaths,"1,093",Washington,5 2017
49257,WA,2017,11,Number of Drug Overdose Deaths,"1,133",Washington,11 2017
49268,WA,2017,10,Number of Drug Overdose Deaths,"1,112",Washington,10 2017
49274,WA,2017,9,Number of Drug Overdose Deaths,"1,094",Washington,9 2017
49292,WA,2018,4,Number of Drug Overdose Deaths,"1,159",Washington,4 2018
49306,WA,2018,8,Number of Drug Overdose Deaths,"1,168",Washington,8 2018
49319,WA,2018,12,Number of Drug Overdose Deaths,"1,163",Washington,12 2018
49330,WA,2018,2,Number of Drug Overdose Deaths,"1,169",Washington,2 2018
49342,WA,2018,1,Number of Drug Overdose Deaths,"1,165",Washington,1 2018
49353,WA,2018,7,Number of Drug Overdose Deaths,"1,167",Washington,7 2018
49366,WA,2018,6,Number of Drug Overdose Deaths,"1,182",Washington,6 2018
49378,WA,2018,3,Number of Drug Overdose Deaths,"1,165",Washington,3 2018
49391,WA,2018,5,Number of Drug Overdose Deaths,"1,160",Washington,5 2018
49403,WA,2018,11,Number of Drug Overdose Deaths,"1,175",Washington,11 2018
49410,WA,2018,10,Number of Drug Overdose Deaths,"1,182",Washington,10 2018
49420,WA,2018,9,Number of Drug Overdose Deaths,"1,169",Washington,9 2018
49432,WA,2019,4,Number of Drug Overdose Deaths,"1,182",Washington,4 2019
49446,WA,2019,8,Number of Drug Overdose Deaths,"1,215",Washington,8 2019
49462,WA,2019,12,Number of Drug Overdose Deaths,"1,251",Washington,12 2019
49474,WA,2019,2,Number of Drug Overdose Deaths,"1,180",Washington,2 2019
49478,WA,2019,1,Number of Drug Overdose Deaths,"1,181",Washington,1 2019
49497,WA,2019,7,Number of Drug Overdose Deaths,"1,203",Washington,7 2019
49510,WA,2019,6,Number of Drug Overdose Deaths,"1,190",Washington,6 2019
49518,WA,2019,3,Number of Drug Overdose Deaths,"1,181",Washington,3 2019
49535,WA,2019,5,Number of Drug Overdose Deaths,"1,182",Washington,5 2019
49547,WA,2019,11,Number of Drug Overdose Deaths,"1,238",Washington,11 2019
49556,WA,2019,10,Number of Drug Overdose Deaths,"1,220",Washington,10 2019
49567,WA,2019,9,Number of Drug Overdose Deaths,"1,223",Washington,9 2019
49583,WA,2020,4,Number of Drug Overdose Deaths,"1,390",Washington,4 2020
49593,WA,2020,8,Number of Drug Overdose Deaths,"1,579",Washington,8 2020
49604,WA,2020,12,Number of Drug Overdose Deaths,"1,726",Washington,12 2020
49614,WA,2020,2,Number of Drug Overdose Deaths,"1,276",Washington,2 2020
49631,WA,2020,1,Number of Drug Overdose Deaths,"1,265",Washington,1 2020
49640,WA,2020,7,Number of Drug Overdose Deaths,"1,549",Washington,7 2020
49654,WA,2020,6,Number of Drug Overdose Deaths,"1,507",Washington,6 2020
49664,WA,2020,3,Number of Drug Overdose Deaths,"1,318",Washington,3 2020
49675,WA,2020,5,Number of Drug Overdose Deaths,"1,462",Washington,5 2020
49686,WA,2020,11,Number of Drug Overdose Deaths,"1,681",Washington,11 2020
49697,WA,2020,10,Number of Drug Overdose Deaths,"1,637",Washington,10 2020
49715,WA,2020,9,Number of Drug Overdose Deaths,"1,596",Washington,9 2020
49727,WA,2021,4,Number of Drug Overdose Deaths,"1,895",Washington,4 2021
49736,WA,2021,8,Number of Drug Overdose Deaths,"2,081",Washington,8 2021
49745,WA,2021,12,Number of Drug Overdose Deaths,"2,264",Washington,12 2021
49759,WA,2021,2,Number of Drug Overdose Deaths,"1,813",Washington,2 2021
49770,WA,2021,1,Number of Drug Overdose Deaths,"1,777",Washington,1 2021
49787,WA,2021,7,Number of Drug Overdose Deaths,"2,009",Washington,7 2021
49798,WA,2021,6,Number of Drug Overdose Deaths,"1,944",Washington,6 2021
49807,WA,2021,3,Number of Drug Overdose Deaths,"1,861",Washington,3 2021
49822,WA,2021,5,Number of Drug Overdose Deaths,"1,913",Washington,5 2021
49832,WA,2021,11,Number of Drug Overdose Deaths,"2,235",Washington,11 2021
49846,WA,2021,10,Number of Drug Overdose Deaths,"2,196",Washington,10 2021
49857,WA,2021,9,Number of Drug Overdose Deaths,"2,141",Washington,9 2021
49865,WA,2022,4,Number of Drug Overdose Deaths,"2,317",Washington,4 2022
49879,WA,2022,8,Number of Drug Overdose Deaths,"2,338",Washington,8 2022
49888,WA,2022,2,Number of Drug Overdose Deaths,"2,339",Washington,2 2022
49902,WA,2022,1,Number of Drug Overdose Deaths,"2,292",Washington,1 2022
49913,WA,2022,7,Number of Drug Overdose Deaths,"2,331",Washington,7 2022
49931,WA,2022,6,Number of Drug Overdose Deaths,"2,329",Washington,6 2022
49939,WA,2022,3,Number of Drug Overdose Deaths,"2,331",Washington,3 2022
49955,WA,2022,5,Number of Drug Overdose Deaths,"2,327",Washington,5 2022
49961,WI,2015,4,Number of Drug Overdose Deaths,871,Wisconsin,4 2015
49978,WI,2015,8,Number of Drug Overdose Deaths,836,Wisconsin,8 2015
49981,WI,2015,12,Number of Drug Overdose Deaths,873,Wisconsin,12 2015
50002,WI,2015,2,Number of Drug Overdose Deaths,872,Wisconsin,2 2015
50015,WI,2015,1,Number of Drug Overdose Deaths,849,Wisconsin,1 2015
50027,WI,2015,7,Number of Drug Overdose Deaths,849,Wisconsin,7 2015
50035,WI,2015,6,Number of Drug Overdose Deaths,860,Wisconsin,6 2015
50045,WI,2015,3,Number of Drug Overdose Deaths,872,Wisconsin,3 2015
50061,WI,2015,5,Number of Drug Overdose Deaths,862,Wisconsin,5 2015
50067,WI,2015,11,Number of Drug Overdose Deaths,867,Wisconsin,11 2015
50085,WI,2015,10,Number of Drug Overdose Deaths,887,Wisconsin,10 2015
50088,WI,2015,9,Number of Drug Overdose Deaths,880,Wisconsin,9 2015
50107,WI,2016,4,Number of Drug Overdose Deaths,934,Wisconsin,4 2016
50122,WI,2016,8,Number of Drug Overdose Deaths,"1,054",Wisconsin,8 2016
50127,WI,2016,12,Number of Drug Overdose Deaths,"1,079",Wisconsin,12 2016
50143,WI,2016,2,Number of Drug Overdose Deaths,912,Wisconsin,2 2016
50158,WI,2016,1,Number of Drug Overdose Deaths,895,Wisconsin,1 2016
50167,WI,2016,7,Number of Drug Overdose Deaths,"1,004",Wisconsin,7 2016
50182,WI,2016,6,Number of Drug Overdose Deaths,972,Wisconsin,6 2016
50193,WI,2016,3,Number of Drug Overdose Deaths,924,Wisconsin,3 2016
50204,WI,2016,5,Number of Drug Overdose Deaths,968,Wisconsin,5 2016
50215,WI,2016,11,Number of Drug Overdose Deaths,"1,066",Wisconsin,11 2016
50229,WI,2016,10,Number of Drug Overdose Deaths,"1,062",Wisconsin,10 2016
50241,WI,2016,9,Number of Drug Overdose Deaths,"1,056",Wisconsin,9 2016
50254,WI,2017,4,Number of Drug Overdose Deaths,"1,094",Wisconsin,4 2017
50267,WI,2017,8,Number of Drug Overdose Deaths,"1,149",Wisconsin,8 2017
50279,WI,2017,12,Number of Drug Overdose Deaths,"1,177",Wisconsin,12 2017
50289,WI,2017,2,Number of Drug Overdose Deaths,"1,104",Wisconsin,2 2017
50303,WI,2017,1,Number of Drug Overdose Deaths,"1,100",Wisconsin,1 2017
50314,WI,2017,7,Number of Drug Overdose Deaths,"1,146",Wisconsin,7 2017
50321,WI,2017,6,Number of Drug Overdose Deaths,"1,131",Wisconsin,6 2017
50337,WI,2017,3,Number of Drug Overdose Deaths,"1,095",Wisconsin,3 2017
50350,WI,2017,5,Number of Drug Overdose Deaths,"1,095",Wisconsin,5 2017
50361,WI,2017,11,Number of Drug Overdose Deaths,"1,170",Wisconsin,11 2017
50372,WI,2017,10,Number of Drug Overdose Deaths,"1,170",Wisconsin,10 2017
50378,WI,2017,9,Number of Drug Overdose Deaths,"1,146",Wisconsin,9 2017
50396,WI,2018,4,Number of Drug Overdose Deaths,"1,154",Wisconsin,4 2018
50410,WI,2018,8,Number of Drug Overdose Deaths,"1,098",Wisconsin,8 2018
50423,WI,2018,12,Number of Drug Overdose Deaths,"1,087",Wisconsin,12 2018
50434,WI,2018,2,Number of Drug Overdose Deaths,"1,144",Wisconsin,2 2018
50446,WI,2018,1,Number of Drug Overdose Deaths,"1,158",Wisconsin,1 2018
50457,WI,2018,7,Number of Drug Overdose Deaths,"1,112",Wisconsin,7 2018
50470,WI,2018,6,Number of Drug Overdose Deaths,"1,152",Wisconsin,6 2018
50482,WI,2018,3,Number of Drug Overdose Deaths,"1,165",Wisconsin,3 2018
50495,WI,2018,5,Number of Drug Overdose Deaths,"1,173",Wisconsin,5 2018
50507,WI,2018,11,Number of Drug Overdose Deaths,"1,075",Wisconsin,11 2018
50514,WI,2018,10,Number of Drug Overdose Deaths,"1,069",Wisconsin,10 2018
50524,WI,2018,9,Number of Drug Overdose Deaths,"1,087",Wisconsin,9 2018
50536,WI,2019,4,Number of Drug Overdose Deaths,"1,118",Wisconsin,4 2019
50550,WI,2019,8,Number of Drug Overdose Deaths,"1,152",Wisconsin,8 2019
50566,WI,2019,12,Number of Drug Overdose Deaths,"1,200",Wisconsin,12 2019
50578,WI,2019,2,Number of Drug Overdose Deaths,"1,069",Wisconsin,2 2019
50582,WI,2019,1,Number of Drug Overdose Deaths,"1,081",Wisconsin,1 2019
50601,WI,2019,7,Number of Drug Overdose Deaths,"1,138",Wisconsin,7 2019
50614,WI,2019,6,Number of Drug Overdose Deaths,"1,113",Wisconsin,6 2019
50622,WI,2019,3,Number of Drug Overdose Deaths,"1,085",Wisconsin,3 2019
50639,WI,2019,5,Number of Drug Overdose Deaths,"1,116",Wisconsin,5 2019
50651,WI,2019,11,Number of Drug Overdose Deaths,"1,199",Wisconsin,11 2019
50660,WI,2019,10,Number of Drug Overdose Deaths,"1,179",Wisconsin,10 2019
50671,WI,2019,9,Number of Drug Overdose Deaths,"1,167",Wisconsin,9 2019
50687,WI,2020,4,Number of Drug Overdose Deaths,"1,308",Wisconsin,4 2020
50697,WI,2020,8,Number of Drug Overdose Deaths,"1,469",Wisconsin,8 2020
50708,WI,2020,12,Number of Drug Overdose Deaths,"1,531",Wisconsin,12 2020
50718,WI,2020,2,Number of Drug Overdose Deaths,"1,288",Wisconsin,2 2020
50735,WI,2020,1,Number of Drug Overdose Deaths,"1,236",Wisconsin,1 2020
50744,WI,2020,7,Number of Drug Overdose Deaths,"1,453",Wisconsin,7 2020
50758,WI,2020,6,Number of Drug Overdose Deaths,"1,429",Wisconsin,6 2020
50768,WI,2020,3,Number of Drug Overdose Deaths,"1,285",Wisconsin,3 2020
50779,WI,2020,5,Number of Drug Overdose Deaths,"1,371",Wisconsin,5 2020
50790,WI,2020,11,Number of Drug Overdose Deaths,"1,518",Wisconsin,11 2020
50801,WI,2020,10,Number of Drug Overdose Deaths,"1,504",Wisconsin,10 2020
50819,WI,2020,9,Number of Drug Overdose Deaths,"1,494",Wisconsin,9 2020
50831,WI,2021,4,Number of Drug Overdose Deaths,"1,599",Wisconsin,4 2021
50840,WI,2021,8,Number of Drug Overdose Deaths,"1,663",Wisconsin,8 2021
50849,WI,2021,12,Number of Drug Overdose Deaths,"1,759",Wisconsin,12 2021
50863,WI,2021,2,Number of Drug Overdose Deaths,"1,543",Wisconsin,2 2021
50874,WI,2021,1,Number of Drug Overdose Deaths,"1,549",Wisconsin,1 2021
50891,WI,2021,7,Number of Drug Overdose Deaths,"1,641",Wisconsin,7 2021
50902,WI,2021,6,Number of Drug Overdose Deaths,"1,613",Wisconsin,6 2021
50911,WI,2021,3,Number of Drug Overdose Deaths,"1,557",Wisconsin,3 2021
50926,WI,2021,5,Number of Drug Overdose Deaths,"1,598",Wisconsin,5 2021
50936,WI,2021,11,Number of Drug Overdose Deaths,"1,737",Wisconsin,11 2021
50950,WI,2021,10,Number of Drug Overdose Deaths,"1,708",Wisconsin,10 2021
50961,WI,2021,9,Number of Drug Overdose Deaths,"1,677",Wisconsin,9 2021
50969,WI,2022,4,Number of Drug Overdose Deaths,"1,807",Wisconsin,4 2022
50983,WI,2022,8,Number of Drug Overdose Deaths,"1,609",Wisconsin,8 2022
50992,WI,2022,2,Number of Drug Overdose Deaths,"1,821",Wisconsin,2 2022
51006,WI,2022,1,Number of Drug Overdose Deaths,"1,804",Wisconsin,1 2022
51017,WI,2022,7,Number of Drug Overdose Deaths,"1,670",Wisconsin,7 2022
51035,WI,2022,6,Number of Drug Overdose Deaths,"1,734",Wisconsin,6 2022
51043,WI,2022,3,Number of Drug Overdose Deaths,"1,829",Wisconsin,3 2022
51059,WI,2022,5,Number of Drug Overdose Deaths,"1,772",Wisconsin,5 2022
51065,WV,2015,4,Number of Drug Overdose Deaths,683,West Virginia,4 2015
51082,WV,2015,8,Number of Drug Overdose Deaths,682,West Virginia,8 2015
51085,WV,2015,12,Number of Drug Overdose Deaths,729,West Virginia,12 2015
51106,WV,2015,2,Number of Drug Overdose Deaths,653,West Virginia,2 2015
51119,WV,2015,1,Number of Drug Overdose Deaths,644,West Virginia,1 2015
51131,WV,2015,7,Number of Drug Overdose Deaths,684,West Virginia,7 2015
51139,WV,2015,6,Number of Drug Overdose Deaths,681,West Virginia,6 2015
51149,WV,2015,3,Number of Drug Overdose Deaths,671,West Virginia,3 2015
51165,WV,2015,5,Number of Drug Overdose Deaths,681,West Virginia,5 2015
51171,WV,2015,11,Number of Drug Overdose Deaths,719,West Virginia,11 2015
51189,WV,2015,10,Number of Drug Overdose Deaths,717,West Virginia,10 2015
51192,WV,2015,9,Number of Drug Overdose Deaths,686,West Virginia,9 2015
51211,WV,2016,4,Number of Drug Overdose Deaths,764,West Virginia,4 2016
51226,WV,2016,8,Number of Drug Overdose Deaths,821,West Virginia,8 2016
51231,WV,2016,12,Number of Drug Overdose Deaths,879,West Virginia,12 2016
51247,WV,2016,2,Number of Drug Overdose Deaths,755,West Virginia,2 2016
51262,WV,2016,1,Number of Drug Overdose Deaths,731,West Virginia,1 2016
51271,WV,2016,7,Number of Drug Overdose Deaths,809,West Virginia,7 2016
51286,WV,2016,6,Number of Drug Overdose Deaths,804,West Virginia,6 2016
51297,WV,2016,3,Number of Drug Overdose Deaths,757,West Virginia,3 2016
51308,WV,2016,5,Number of Drug Overdose Deaths,779,West Virginia,5 2016
51319,WV,2016,11,Number of Drug Overdose Deaths,856,West Virginia,11 2016
51333,WV,2016,10,Number of Drug Overdose Deaths,824,West Virginia,10 2016
51345,WV,2016,9,Number of Drug Overdose Deaths,838,West Virginia,9 2016
51358,WV,2017,4,Number of Drug Overdose Deaths,983,West Virginia,4 2017
51371,WV,2017,8,Number of Drug Overdose Deaths,"1,027",West Virginia,8 2017
51383,WV,2017,12,Number of Drug Overdose Deaths,997,West Virginia,12 2017
51393,WV,2017,2,Number of Drug Overdose Deaths,929,West Virginia,2 2017
51407,WV,2017,1,Number of Drug Overdose Deaths,911,West Virginia,1 2017
51418,WV,2017,7,Number of Drug Overdose Deaths,"1,026",West Virginia,7 2017
51425,WV,2017,6,Number of Drug Overdose Deaths,"1,007",West Virginia,6 2017
51441,WV,2017,3,Number of Drug Overdose Deaths,949,West Virginia,3 2017
51454,WV,2017,5,Number of Drug Overdose Deaths,991,West Virginia,5 2017
51465,WV,2017,11,Number of Drug Overdose Deaths,999,West Virginia,11 2017
51476,WV,2017,10,Number of Drug Overdose Deaths,"1,011",West Virginia,10 2017
51482,WV,2017,9,Number of Drug Overdose Deaths,"1,006",West Virginia,9 2017
51500,WV,2018,4,Number of Drug Overdose Deaths,898,West Virginia,4 2018
51514,WV,2018,8,Number of Drug Overdose Deaths,914,West Virginia,8 2018
51527,WV,2018,12,Number of Drug Overdose Deaths,882,West Virginia,12 2018
51538,WV,2018,2,Number of Drug Overdose Deaths,942,West Virginia,2 2018
51550,WV,2018,1,Number of Drug Overdose Deaths,963,West Virginia,1 2018
51561,WV,2018,7,Number of Drug Overdose Deaths,891,West Virginia,7 2018
51574,WV,2018,6,Number of Drug Overdose Deaths,900,West Virginia,6 2018
51586,WV,2018,3,Number of Drug Overdose Deaths,929,West Virginia,3 2018
51599,WV,2018,5,Number of Drug Overdose Deaths,902,West Virginia,5 2018
51611,WV,2018,11,Number of Drug Overdose Deaths,900,West Virginia,11 2018
51618,WV,2018,10,Number of Drug Overdose Deaths,920,West Virginia,10 2018
51628,WV,2018,9,Number of Drug Overdose Deaths,924,West Virginia,9 2018
51640,WV,2019,4,Number of Drug Overdose Deaths,854,West Virginia,4 2019
51654,WV,2019,8,Number of Drug Overdose Deaths,816,West Virginia,8 2019
51670,WV,2019,12,Number of Drug Overdose Deaths,852,West Virginia,12 2019
51682,WV,2019,2,Number of Drug Overdose Deaths,863,West Virginia,2 2019
51686,WV,2019,1,Number of Drug Overdose Deaths,887,West Virginia,1 2019
51705,WV,2019,7,Number of Drug Overdose Deaths,826,West Virginia,7 2019
51718,WV,2019,6,Number of Drug Overdose Deaths,820,West Virginia,6 2019
51726,WV,2019,3,Number of Drug Overdose Deaths,850,West Virginia,3 2019
51743,WV,2019,5,Number of Drug Overdose Deaths,838,West Virginia,5 2019
51755,WV,2019,11,Number of Drug Overdose Deaths,844,West Virginia,11 2019
51764,WV,2019,10,Number of Drug Overdose Deaths,818,West Virginia,10 2019
51775,WV,2019,9,Number of Drug Overdose Deaths,811,West Virginia,9 2019
51791,WV,2020,4,Number of Drug Overdose Deaths,929,West Virginia,4 2020
51801,WV,2020,8,Number of Drug Overdose Deaths,"1,160",West Virginia,8 2020
51812,WV,2020,12,Number of Drug Overdose Deaths,"1,331",West Virginia,12 2020
51822,WV,2020,2,Number of Drug Overdose Deaths,889,West Virginia,2 2020
51839,WV,2020,1,Number of Drug Overdose Deaths,869,West Virginia,1 2020
51848,WV,2020,7,Number of Drug Overdose Deaths,"1,135",West Virginia,7 2020
51862,WV,2020,6,Number of Drug Overdose Deaths,"1,112",West Virginia,6 2020
51872,WV,2020,3,Number of Drug Overdose Deaths,900,West Virginia,3 2020
51883,WV,2020,5,Number of Drug Overdose Deaths,"1,038",West Virginia,5 2020
51894,WV,2020,11,Number of Drug Overdose Deaths,"1,287",West Virginia,11 2020
51905,WV,2020,10,Number of Drug Overdose Deaths,"1,245",West Virginia,10 2020
51923,WV,2020,9,Number of Drug Overdose Deaths,"1,224",West Virginia,9 2020
51935,WV,2021,4,Number of Drug Overdose Deaths,"1,563",West Virginia,4 2021
51944,WV,2021,8,Number of Drug Overdose Deaths,"1,539",West Virginia,8 2021
51953,WV,2021,12,Number of Drug Overdose Deaths,"1,506",West Virginia,12 2021
51967,WV,2021,2,Number of Drug Overdose Deaths,"1,444",West Virginia,2 2021
51978,WV,2021,1,Number of Drug Overdose Deaths,"1,398",West Virginia,1 2021
51995,WV,2021,7,Number of Drug Overdose Deaths,"1,504",West Virginia,7 2021
52006,WV,2021,6,Number of Drug Overdose Deaths,"1,496",West Virginia,6 2021
52015,WV,2021,3,Number of Drug Overdose Deaths,"1,506",West Virginia,3 2021
