Year,Month,Indicator,Value,State
2019,June,Number of Drug Overdose Deaths,"1,499",Virginia
2019,March,Number of Drug Overdose Deaths,"1,476",Virginia
2019,May,Number of Drug Overdose Deaths,"1,497",Virginia
2019,November,Number of Drug Overdose Deaths,"1,498",Virginia
2019,October,Number of Drug Overdose Deaths,"1,474",Virginia
2019,September,Number of Drug Overdose Deaths,"1,451",Virginia
2020,April,Number of Drug Overdose Deaths,"1,659",Virginia
2020,August,Number of Drug Overdose Deaths,"1,987",Virginia
2020,December,Number of Drug Overdose Deaths,"2,185",Virginia
2020,February,Number of Drug Overdose Deaths,"1,569",Virginia
2020,January,Number of Drug Overdose Deaths,"1,564",Virginia
2020,July,Number of Drug Overdose Deaths,"1,920",Virginia
2020,June,Number of Drug Overdose Deaths,"1,818",Virginia
2020,March,Number of Drug Overdose Deaths,"1,590",Virginia
2020,May,Number of Drug Overdose Deaths,"1,759",Virginia
2020,November,Number of Drug Overdose Deaths,"2,135",Virginia
2020,October,Number of Drug Overdose Deaths,"2,090",Virginia
2020,September,Number of Drug Overdose Deaths,"2,046",Virginia
2021,April,Number of Drug Overdose Deaths,"2,484",Virginia
2021,August,Number of Drug Overdose Deaths,"2,496",Virginia
2021,December,Number of Drug Overdose Deaths,"2,603",Virginia
2021,February,Number of Drug Overdose Deaths,"2,323",Virginia
2021,January,Number of Drug Overdose Deaths,"2,259",Virginia
2021,July,Number of Drug Overdose Deaths,"2,471",Virginia
2021,June,Number of Drug Overdose Deaths,"2,485",Virginia
2021,March,Number of Drug Overdose Deaths,"2,429",Virginia
2021,May,Number of Drug Overdose Deaths,"2,458",Virginia
2021,November,Number of Drug Overdose Deaths,"2,574",Virginia
2021,October,Number of Drug Overdose Deaths,"2,559",Virginia
2021,September,Number of Drug Overdose Deaths,"2,537",Virginia
2022,April,Number of Drug Overdose Deaths,"2,482",Virginia
2022,August,Number of Drug Overdose Deaths,"2,322",Virginia
2022,February,Number of Drug Overdose Deaths,"2,584",Virginia
2022,January,Number of Drug Overdose Deaths,"2,573",Virginia
2022,July,Number of Drug Overdose Deaths,"2,452",Virginia
2022,June,Number of Drug Overdose Deaths,"2,485",Virginia
2022,March,Number of Drug Overdose Deaths,"2,549",Virginia
2022,May,Number of Drug Overdose Deaths,"2,493",Virginia
2015,April,Number of Drug Overdose Deaths,85,Vermont
2015,August,Number of Drug Overdose Deaths,100,Vermont
2015,December,Number of Drug Overdose Deaths,99,Vermont
2015,February,Number of Drug Overdose Deaths,77,Vermont
2015,January,Number of Drug Overdose Deaths,76,Vermont
2015,July,Number of Drug Overdose Deaths,95,Vermont
2015,June,Number of Drug Overdose Deaths,94,Vermont
2015,March,Number of Drug Overdose Deaths,82,Vermont
2015,May,Number of Drug Overdose Deaths,91,Vermont
2015,November,Number of Drug Overdose Deaths,99,Vermont
2015,October,Number of Drug Overdose Deaths,96,Vermont
2015,September,Number of Drug Overdose Deaths,100,Vermont
2016,April,Number of Drug Overdose Deaths,107,Vermont
2016,August,Number of Drug Overdose Deaths,115,Vermont
2016,December,Number of Drug Overdose Deaths,136,Vermont
2016,February,Number of Drug Overdose Deaths,105,Vermont
2016,January,Number of Drug Overdose Deaths,100,Vermont
2016,July,Number of Drug Overdose Deaths,110,Vermont
2016,June,Number of Drug Overdose Deaths,107,Vermont
2016,March,Number of Drug Overdose Deaths,104,Vermont
2016,May,Number of Drug Overdose Deaths,104,Vermont
2016,November,Number of Drug Overdose Deaths,128,Vermont
2016,October,Number of Drug Overdose Deaths,129,Vermont
2016,September,Number of Drug Overdose Deaths,118,Vermont
2017,April,Number of Drug Overdose Deaths,143,Vermont
2017,August,Number of Drug Overdose Deaths,132,Vermont
2017,December,Number of Drug Overdose Deaths,128,Vermont
2017,February,Number of Drug Overdose Deaths,139,Vermont
2017,January,Number of Drug Overdose Deaths,137,Vermont
2017,July,Number of Drug Overdose Deaths,141,Vermont
2017,June,Number of Drug Overdose Deaths,138,Vermont
2017,March,Number of Drug Overdose Deaths,143,Vermont
2017,May,Number of Drug Overdose Deaths,141,Vermont
2017,November,Number of Drug Overdose Deaths,135,Vermont
2017,October,Number of Drug Overdose Deaths,126,Vermont
2017,September,Number of Drug Overdose Deaths,130,Vermont
2018,April,Number of Drug Overdose Deaths,123,Vermont
2018,August,Number of Drug Overdose Deaths,136,Vermont
2018,December,Number of Drug Overdose Deaths,144,Vermont
2018,February,Number of Drug Overdose Deaths,127,Vermont
2018,January,Number of Drug Overdose Deaths,129,Vermont
2018,July,Number of Drug Overdose Deaths,137,Vermont
2018,June,Number of Drug Overdose Deaths,134,Vermont
2018,March,Number of Drug Overdose Deaths,126,Vermont
2018,May,Number of Drug Overdose Deaths,134,Vermont
2018,November,Number of Drug Overdose Deaths,136,Vermont
2018,October,Number of Drug Overdose Deaths,146,Vermont
2018,September,Number of Drug Overdose Deaths,142,Vermont
2019,April,Number of Drug Overdose Deaths,147,Vermont
2019,August,Number of Drug Overdose Deaths,138,Vermont
2019,December,Number of Drug Overdose Deaths,118,Vermont
2019,February,Number of Drug Overdose Deaths,150,Vermont
2019,January,Number of Drug Overdose Deaths,147,Vermont
2019,July,Number of Drug Overdose Deaths,128,Vermont
2019,June,Number of Drug Overdose Deaths,132,Vermont
2019,March,Number of Drug Overdose Deaths,144,Vermont
2019,May,Number of Drug Overdose Deaths,135,Vermont
2019,November,Number of Drug Overdose Deaths,123,Vermont
2019,October,Number of Drug Overdose Deaths,123,Vermont
2019,September,Number of Drug Overdose Deaths,130,Vermont
2020,April,Number of Drug Overdose Deaths,123,Vermont
2020,August,Number of Drug Overdose Deaths,148,Vermont
2020,December,Number of Drug Overdose Deaths,186,Vermont
2020,February,Number of Drug Overdose Deaths,110,Vermont
2020,January,Number of Drug Overdose Deaths,116,Vermont
2020,July,Number of Drug Overdose Deaths,146,Vermont
2020,June,Number of Drug Overdose Deaths,141,Vermont
2020,March,Number of Drug Overdose Deaths,114,Vermont
2020,May,Number of Drug Overdose Deaths,136,Vermont
2020,November,Number of Drug Overdose Deaths,177,Vermont
2020,October,Number of Drug Overdose Deaths,166,Vermont
2020,September,Number of Drug Overdose Deaths,154,Vermont
2021,April,Number of Drug Overdose Deaths,209,Vermont
2021,August,Number of Drug Overdose Deaths,233,Vermont
2021,December,Number of Drug Overdose Deaths,251,Vermont
2021,February,Number of Drug Overdose Deaths,194,Vermont
2021,January,Number of Drug Overdose Deaths,191,Vermont
2021,July,Number of Drug Overdose Deaths,231,Vermont
2021,June,Number of Drug Overdose Deaths,219,Vermont
2021,March,Number of Drug Overdose Deaths,211,Vermont
2021,May,Number of Drug Overdose Deaths,210,Vermont
2021,November,Number of Drug Overdose Deaths,255,Vermont
2021,October,Number of Drug Overdose Deaths,248,Vermont
2021,September,Number of Drug Overdose Deaths,246,Vermont
2022,April,Number of Drug Overdose Deaths,255,Vermont
2022,August,Number of Drug Overdose Deaths,270,Vermont
2022,February,Number of Drug Overdose Deaths,261,Vermont
2022,January,Number of Drug Overdose Deaths,257,Vermont
2022,July,Number of Drug Overdose Deaths,266,Vermont
2022,June,Number of Drug Overdose Deaths,258,Vermont
2022,March,Number of Drug Overdose Deaths,251,Vermont
2022,May,Number of Drug Overdose Deaths,260,Vermont
2015,April,Number of Drug Overdose Deaths,"1,017",Washington
2015,August,Number of Drug Overdose Deaths,"1,066",Washington
2015,December,Number of Drug Overdose Deaths,"1,109",Washington
2015,February,Number of Drug Overdose Deaths,"1,000",Washington
2015,January,Number of Drug Overdose Deaths,996,Washington
2015,July,Number of Drug Overdose Deaths,"1,068",Washington
2015,June,Number of Drug Overdose Deaths,"1,050",Washington
2015,March,Number of Drug Overdose Deaths,"1,018",Washington
2015,May,Number of Drug Overdose Deaths,"1,020",Washington
2015,November,Number of Drug Overdose Deaths,"1,110",Washington
2015,October,Number of Drug Overdose Deaths,"1,099",Washington
2015,September,Number of Drug Overdose Deaths,"1,090",Washington
2016,April,Number of Drug Overdose Deaths,"1,165",Washington
2016,August,Number of Drug Overdose Deaths,"1,183",Washington
2016,December,Number of Drug Overdose Deaths,"1,117",Washington
2016,February,Number of Drug Overdose Deaths,"1,139",Washington
2016,January,Number of Drug Overdose Deaths,"1,134",Washington
2016,July,Number of Drug Overdose Deaths,"1,177",Washington
2016,June,Number of Drug Overdose Deaths,"1,162",Washington
2016,March,Number of Drug Overdose Deaths,"1,137",Washington
2016,May,Number of Drug Overdose Deaths,"1,163",Washington
2016,November,Number of Drug Overdose Deaths,"1,127",Washington
2016,October,Number of Drug Overdose Deaths,"1,155",Washington
2016,September,Number of Drug Overdose Deaths,"1,171",Washington
2017,April,Number of Drug Overdose Deaths,"1,097",Washington
2017,August,Number of Drug Overdose Deaths,"1,065",Washington
2017,December,Number of Drug Overdose Deaths,"1,168",Washington
2017,February,Number of Drug Overdose Deaths,"1,108",Washington
2017,January,Number of Drug Overdose Deaths,"1,105",Washington
2017,July,Number of Drug Overdose Deaths,"1,060",Washington
2017,June,Number of Drug Overdose Deaths,"1,068",Washington
2017,March,Number of Drug Overdose Deaths,"1,120",Washington
2017,May,Number of Drug Overdose Deaths,"1,093",Washington
2017,November,Number of Drug Overdose Deaths,"1,133",Washington
2017,October,Number of Drug Overdose Deaths,"1,112",Washington
2017,September,Number of Drug Overdose Deaths,"1,094",Washington
2018,April,Number of Drug Overdose Deaths,"1,159",Washington
2018,August,Number of Drug Overdose Deaths,"1,168",Washington
2018,December,Number of Drug Overdose Deaths,"1,163",Washington
2018,February,Number of Drug Overdose Deaths,"1,169",Washington
2018,January,Number of Drug Overdose Deaths,"1,165",Washington
2018,July,Number of Drug Overdose Deaths,"1,167",Washington
2018,June,Number of Drug Overdose Deaths,"1,182",Washington
2018,March,Number of Drug Overdose Deaths,"1,165",Washington
2018,May,Number of Drug Overdose Deaths,"1,160",Washington
2018,November,Number of Drug Overdose Deaths,"1,175",Washington
2018,October,Number of Drug Overdose Deaths,"1,182",Washington
2018,September,Number of Drug Overdose Deaths,"1,169",Washington
2019,April,Number of Drug Overdose Deaths,"1,182",Washington
2019,August,Number of Drug Overdose Deaths,"1,215",Washington
2019,December,Number of Drug Overdose Deaths,"1,251",Washington
2019,February,Number of Drug Overdose Deaths,"1,180",Washington
2019,January,Number of Drug Overdose Deaths,"1,181",Washington
2019,July,Number of Drug Overdose Deaths,"1,203",Washington
2019,June,Number of Drug Overdose Deaths,"1,190",Washington
2019,March,Number of Drug Overdose Deaths,"1,181",Washington
2019,May,Number of Drug Overdose Deaths,"1,182",Washington
2019,November,Number of Drug Overdose Deaths,"1,238",Washington
2019,October,Number of Drug Overdose Deaths,"1,220",Washington
2019,September,Number of Drug Overdose Deaths,"1,223",Washington
2020,April,Number of Drug Overdose Deaths,"1,390",Washington
2020,August,Number of Drug Overdose Deaths,"1,579",Washington
2020,December,Number of Drug Overdose Deaths,"1,726",Washington
2020,February,Number of Drug Overdose Deaths,"1,276",Washington
2020,January,Number of Drug Overdose Deaths,"1,265",Washington
2020,July,Number of Drug Overdose Deaths,"1,549",Washington
2020,June,Number of Drug Overdose Deaths,"1,507",Washington
2020,March,Number of Drug Overdose Deaths,"1,318",Washington
2020,May,Number of Drug Overdose Deaths,"1,462",Washington
2020,November,Number of Drug Overdose Deaths,"1,681",Washington
2020,October,Number of Drug Overdose Deaths,"1,637",Washington
2020,September,Number of Drug Overdose Deaths,"1,596",Washington
2021,April,Number of Drug Overdose Deaths,"1,895",Washington
2021,August,Number of Drug Overdose Deaths,"2,081",Washington
2021,December,Number of Drug Overdose Deaths,"2,264",Washington
2021,February,Number of Drug Overdose Deaths,"1,813",Washington
2021,January,Number of Drug Overdose Deaths,"1,777",Washington
2021,July,Number of Drug Overdose Deaths,"2,009",Washington
2021,June,Number of Drug Overdose Deaths,"1,944",Washington
2021,March,Number of Drug Overdose Deaths,"1,861",Washington
2021,May,Number of Drug Overdose Deaths,"1,913",Washington
2021,November,Number of Drug Overdose Deaths,"2,235",Washington
2021,October,Number of Drug Overdose Deaths,"2,196",Washington
2021,September,Number of Drug Overdose Deaths,"2,141",Washington
2022,April,Number of Drug Overdose Deaths,"2,317",Washington
2022,August,Number of Drug Overdose Deaths,"2,338",Washington
2022,February,Number of Drug Overdose Deaths,"2,339",Washington
2022,January,Number of Drug Overdose Deaths,"2,292",Washington
2022,July,Number of Drug Overdose Deaths,"2,331",Washington
2022,June,Number of Drug Overdose Deaths,"2,329",Washington
2022,March,Number of Drug Overdose Deaths,"2,331",Washington
2022,May,Number of Drug Overdose Deaths,"2,327",Washington
2015,April,Number of Drug Overdose Deaths,871,Wisconsin
2015,August,Number of Drug Overdose Deaths,836,Wisconsin
2015,December,Number of Drug Overdose Deaths,873,Wisconsin
2015,February,Number of Drug Overdose Deaths,872,Wisconsin
2015,January,Number of Drug Overdose Deaths,849,Wisconsin
2015,July,Number of Drug Overdose Deaths,849,Wisconsin
2015,June,Number of Drug Overdose Deaths,860,Wisconsin
2015,March,Number of Drug Overdose Deaths,872,Wisconsin
2015,May,Number of Drug Overdose Deaths,862,Wisconsin
2015,November,Number of Drug Overdose Deaths,867,Wisconsin
2015,October,Number of Drug Overdose Deaths,887,Wisconsin
2015,September,Number of Drug Overdose Deaths,880,Wisconsin
2016,April,Number of Drug Overdose Deaths,934,Wisconsin
2016,August,Number of Drug Overdose Deaths,"1,054",Wisconsin
2016,December,Number of Drug Overdose Deaths,"1,079",Wisconsin
2016,February,Number of Drug Overdose Deaths,912,Wisconsin
2016,January,Number of Drug Overdose Deaths,895,Wisconsin
2016,July,Number of Drug Overdose Deaths,"1,004",Wisconsin
2016,June,Number of Drug Overdose Deaths,972,Wisconsin
2016,March,Number of Drug Overdose Deaths,924,Wisconsin
2016,May,Number of Drug Overdose Deaths,968,Wisconsin
2016,November,Number of Drug Overdose Deaths,"1,066",Wisconsin
2016,October,Number of Drug Overdose Deaths,"1,062",Wisconsin
2016,September,Number of Drug Overdose Deaths,"1,056",Wisconsin
2017,April,Number of Drug Overdose Deaths,"1,094",Wisconsin
2017,August,Number of Drug Overdose Deaths,"1,149",Wisconsin
2017,December,Number of Drug Overdose Deaths,"1,177",Wisconsin
2017,February,Number of Drug Overdose Deaths,"1,104",Wisconsin
2017,January,Number of Drug Overdose Deaths,"1,100",Wisconsin
2017,July,Number of Drug Overdose Deaths,"1,146",Wisconsin
2017,June,Number of Drug Overdose Deaths,"1,131",Wisconsin
2017,March,Number of Drug Overdose Deaths,"1,095",Wisconsin
2017,May,Number of Drug Overdose Deaths,"1,095",Wisconsin
2017,November,Number of Drug Overdose Deaths,"1,170",Wisconsin
2017,October,Number of Drug Overdose Deaths,"1,170",Wisconsin
2017,September,Number of Drug Overdose Deaths,"1,146",Wisconsin
2018,April,Number of Drug Overdose Deaths,"1,154",Wisconsin
2018,August,Number of Drug Overdose Deaths,"1,098",Wisconsin
2018,December,Number of Drug Overdose Deaths,"1,087",Wisconsin
2018,February,Number of Drug Overdose Deaths,"1,144",Wisconsin
2018,January,Number of Drug Overdose Deaths,"1,158",Wisconsin
2018,July,Number of Drug Overdose Deaths,"1,112",Wisconsin
2018,June,Number of Drug Overdose Deaths,"1,152",Wisconsin
2018,March,Number of Drug Overdose Deaths,"1,165",Wisconsin
2018,May,Number of Drug Overdose Deaths,"1,173",Wisconsin
2018,November,Number of Drug Overdose Deaths,"1,075",Wisconsin
2018,October,Number of Drug Overdose Deaths,"1,069",Wisconsin
2018,September,Number of Drug Overdose Deaths,"1,087",Wisconsin
2019,April,Number of Drug Overdose Deaths,"1,118",Wisconsin
2019,August,Number of Drug Overdose Deaths,"1,152",Wisconsin
2019,December,Number of Drug Overdose Deaths,"1,200",Wisconsin
2019,February,Number of Drug Overdose Deaths,"1,069",Wisconsin
2019,January,Number of Drug Overdose Deaths,"1,081",Wisconsin
2019,July,Number of Drug Overdose Deaths,"1,138",Wisconsin
2019,June,Number of Drug Overdose Deaths,"1,113",Wisconsin
2019,March,Number of Drug Overdose Deaths,"1,085",Wisconsin
2019,May,Number of Drug Overdose Deaths,"1,116",Wisconsin
2019,November,Number of Drug Overdose Deaths,"1,199",Wisconsin
2019,October,Number of Drug Overdose Deaths,"1,179",Wisconsin
2019,September,Number of Drug Overdose Deaths,"1,167",Wisconsin
2020,April,Number of Drug Overdose Deaths,"1,308",Wisconsin
